ID;PLZ;Strasse;Betreff;Cons_2011;Days_2011;Cons_2012;Days_2012;Cons_2013;Days_2013;FilterNonHousehold;Portal;pPoints;pEarnedPoints;pHouseholdType;pMainHeatingType;pWaterHeatingType;pLivingAreaM2;pHouseholdMembers;pCreated;pLastVisited
854;8200;Seidenweg;1.OG links;168;91;921;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
855;8200;Seidenweg;EG links;3285;364;4061;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
856;8200;Seidenweg;EG rechts;4231;364;7942;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
857;8200;Seidenweg;Allgemeinstrom;219;364;371;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
858;8200;Seidenweg;EFH WP Strom;16973;364;21091;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
859;8200;Seidenweg;EFH WP Strom;0;0;12418;457;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
860;8200;Seidenweg;EFH WP Strom;11161;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
861;8200;Seidenweg;EFH WP Strom;10045;364;13805;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
862;8200;Seidenweg;4.OG;2709;272;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
863;8200;Seidenweg;Waschküche;2234;364;1822;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
864;8200;Seidenweg;4.OG;614;91;2710;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
865;8200;Seidenweg;3.OG Mitte;1177;364;1454;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
866;8200;Seidenweg;3.OG rechts;3625;364;4188;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
867;8200;Seidenweg;3.OG links;3204;364;4984;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
868;8200;Seidenweg;2.OG links;1529;364;1699;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
869;8200;Seidenweg;2.OG rechts;5590;364;5773;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
870;8200;Seidenweg;1.OG rechts;819;152;3063;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
871;8200;Seidenweg;1.OG rechts;1205;211;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
872;8200;Seidenweg;1.OG links;0;0;1988;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
873;8200;Seidenweg;1.OG links;1420;152;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
874;8200;Seidenweg;1.OG links;1732;211;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
875;8200;Seidenweg;EG Whg + Lager;2637;364;2972;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
876;8200;Seidenweg;Allgemeinstrom;2281;364;2434;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
877;8200;Seidenweg;EFH mit EL.Heizung;17825;364;12499;456;0;0;0;1;150;150;house;electric;electric;90;1;28.10.13 00:37;28.10.13 02:33
878;8200;Seidenweg;DG Whg Strom;504;364;1265;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
879;8200;Seidenweg;Allgemeinstrom+EG+1.OG Whg Strom;11967;364;10775;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
880;8200;Seidenweg;1.OG Strom;3145;364;3443;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
881;8200;Seidenweg;EG Strom;578;364;798;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
882;8200;Seidenweg;2.OG;1123;364;1315;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
883;8200;Seidenweg;1.OG;883;364;1121;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
884;8200;Seidenweg;EG;630;364;957;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
885;8200;Seidenweg;Allgemeinstrom;804;364;1099;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
886;8200;Seidenweg;1.OG;1208;364;1202;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
887;8200;Seidenweg;2.OG;2656;364;3960;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
888;8200;Seidenweg;EG;1174;364;1424;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
889;8200;Seidenweg;EFH+Photovoltaikanlage Strom;8414;364;5427;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
890;8200;Seidenweg;EFH Strom;10352;364;13816;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
891;8200;Seidenweg;EFH Strom;9703;364;12281;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
892;8200;Seidenweg;2.OG Whg Strom;0;0;375;91;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
893;8200;Seidenweg;2.OG Whg Strom;2855;364;1533;211;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
894;8200;Seidenweg;1.OG Whg Strom;795;364;1885;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
895;8200;Seidenweg;EG Whg Strom;1033;364;1264;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
896;8200;Seidenweg;EFH Strom;4434;364;2792;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
897;8200;Seidenweg;2.OG rechts;1422;364;2217;456;0;0;0;1;229;229;appartment;oil;partial;60;2;17.10.12 12:20;22.10.13 12:11
898;8200;Seidenweg;2.OG links;0;0;1963;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
899;8200;Seidenweg;2.OG links;1220;395;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
900;8200;Seidenweg;1.OG rechts;940;364;844;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
901;8200;Seidenweg;1.OG links;634;364;850;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
902;8200;Seidenweg;EG links;1361;364;1044;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
903;8200;Seidenweg;EG rechts;1232;364;2949;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
904;8200;Seidenweg;EFH Strom;6629;364;8273;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
905;8200;Seidenweg;1.OG rechts;6324;364;7152;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
906;8200;Seidenweg;1.OG links;1216;181;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
907;8200;Seidenweg;EG links;1681;182;2401;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
908;8200;Seidenweg;EG rechts;5402;364;9142;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
909;8200;Seidenweg;2.OG rechts;0;0;458;213;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
910;8200;Seidenweg;2.OG rechts;793;364;611;242;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
911;8200;Seidenweg;2.OG links;0;0;2193;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
912;8200;Seidenweg;2.OG links;1825;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
913;8200;Seidenweg;1.OG links;2228;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
914;8200;Seidenweg;1.OG rechts;2366;364;2243;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
915;8200;Seidenweg;EG links;3027;364;3466;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
916;8200;Seidenweg;EG rechts;892;364;1505;425;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
917;8200;Seidenweg;EG rechts;0;0;50;15;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
918;8200;Seidenweg;2.OG links;2291;364;2264;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
919;8200;Seidenweg;2.OG rechts;1180;364;1700;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
920;8200;Seidenweg;1.OG links;2217;364;769;122;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
921;8200;Seidenweg;1.OG rechts;2405;364;3786;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
922;8200;Seidenweg;EG links;2622;364;2974;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
923;8200;Seidenweg;EG rechts;1137;364;1491;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
924;3626;Vordere Vorstadt;Staatsstrasse, Stufenpumpwerk;1248;365;1936;365;10;365;1;0;NA;NA;NA;NA;NA;0;0;NA;NA
925;8405;Talackerstrasse;OG 1, Geschäft;292;184;118;360;16;370;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
926;3604;Starenweg;;1325;152;3314;365;3454;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
927;8404;Bachstraße;Einfamilienhaus;1347;183;2939;361;2897;366;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
928;5000;Starenweg;NA;4290;365;4391;366;3764;365;1;0;NA;NA;NA;NA;NA;0;0;NA;NA
929;8400;Reuthstraße;OG 2 Hof;2242;188;1535;127;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
930;8400;Reuthstraße;OG 1;1073;181;2318;359;2529;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
931;8400;Reuthstraße;EG/L;901;181;1954;359;1907;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
932;8400;Reuthstraße;OG 2/13 (Whg Nr. 457);NA;0;115;22;1512;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
933;8400;Reuthstraße;EG;467;189;1532;394;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
934;8400;Reuthstraße;OG 11/L    Whg 31;1745;181;3491;359;4094;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
935;8400;Reuthstraße;OG 1/1;2264;181;2662;198;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
936;8400;Reuthstraße;OG 2/R;NA;0;NA;0;654;200;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
937;8400;Reuthstraße;OG 1;2128;183;5211;355;2773;203;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
938;8400;Reuthstraße;EG;374;180;938;362;929;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
939;8400;Reuthstraße;EG/R    Whg 2;2154;181;4524;359;4559;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
940;8400;Reuthstraße;OG 1/R;737;181;1409;359;1412;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
941;8400;Reuthstraße;OG 7/R    Whg 21;1027;181;2069;359;NA;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
942;8400;Reuthstraße;EG/1;2462;206;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
943;8400;Reuthstraße;OG 6/L    Whg 17;1747;181;733;122;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
944;8400;Reuthstraße;OG 2/L;1638;181;3468;359;4013;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
945;8400;Reuthstraße;OG 1/L;1943;196;4386;363;3028;277;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
946;8400;Reuthstraße;EG/L;NA;0;904;285;1095;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
947;8400;Reuthstraße;Einfamilienhaus;3104;185;2417;130;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
948;8400;Reuthstraße;OG 1/L;1168;181;2901;359;2642;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
949;8400;Reuthstraße;OG 2/R;119;181;302;359;1085;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
950;8400;Reuthstraße;OG 1/R    Whg 4;2090;181;3540;359;NA;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
951;8400;Reuthstraße;OG 4/L    Whg 12;NA;0;NA;0;691;106;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
952;8400;Reuthstraße;OG 1/R - 56801;427;156;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
953;8400;Reuthstraße;OG 1/R;1637;181;3576;359;3053;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
954;8400;Reuthstraße;EG/L;1393;180;2380;362;1832;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
955;8400;Reuthstraße;OG 1/R;650;182;1423;356;914;245;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
956;8400;Reuthstraße;OG 1/R;1221;181;2647;359;3505;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
957;8400;Reuthstraße;OG 3/R;1484;181;3220;359;3118;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
958;8400;Reuthstraße;OG 2/R;467;181;969;359;1520;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
959;8400;Reuthstraße;OG 2;347;78;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
960;8400;Reuthstraße;OG 3/R;597;181;1174;359;1356;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
961;8400;Reuthstraße;EG/R;1996;181;4239;359;4964;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
962;8400;Reuthstraße;EG/4;814;181;1699;359;1651;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
963;8400;Reuthstraße;OG 2/1;1638;181;3720;359;775;88;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
964;8400;Reuthstraße;EG/L;860;181;1543;359;1713;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
965;8400;Reuthstraße;OG 1/L;1233;181;3016;359;2542;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
966;8400;Reuthstraße;OG 1/L;497;181;1140;359;1465;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
967;8400;Reuthstraße;OG 3/L;917;181;1787;359;1861;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
968;8400;Reuthstraße;EG/2;2042;181;4058;359;4573;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
969;8400;Reuthstraße;OG 2/R;592;181;1226;359;1283;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
970;8400;Reuthstraße;OG 3/L    Whg 9;1226;181;2422;359;2712;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
971;8400;Reuthstraße;OG 2/4;1667;181;3398;359;3544;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
972;8400;Reuthstraße;Einfamilienhaus;3055;177;6423;370;5862;362;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
973;8400;Reuthstraße;OG 12/L    Whg 34    Attika;1480;181;2971;359;3328;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
974;8400;Reuthstraße;OG 11/mitte-rechts    Whg 33;1490;181;3358;359;3649;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
975;8400;Reuthstraße;OG 11/R    Whg 32;1984;181;3742;359;2900;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
976;8400;Reuthstraße;OG 8/mitte-links    Whg 22;1714;181;3206;359;3090;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
977;8400;Reuthstraße;OG 5/mitte-rechts    Whg 19;727;181;1545;359;1528;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
978;8400;Reuthstraße;EG/L    Whg 1;1161;181;2240;359;2248;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
979;8400;Reuthstraße;OG 1/3;1462;181;2534;359;2629;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
980;8400;Reuthstraße;#;NA;0;1;6;-1;-6;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
981;8400;Reuthstraße;OG 1/1;1002;111;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
982;8400;Reuthstraße;EG/1 (Whg Nr. 182);539;181;1084;359;1025;374;0;1;0;0;NA;NA;NA;0;0;14.06.13 17:32;14.06.13 19:38
983;8400;Reuthstraße;OG 4/R    Whg 13;682;103;2085;359;2063;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
984;8400;Reuthstraße;OG 4,  Wohnung;516;104;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
985;8400;Reuthstraße;EG;758;181;1708;359;1944;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
986;8400;Reuthstraße;EG/R;2256;177;4818;375;3102;212;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
987;8400;Reuthstraße;EG/R;NA;0;NA;0;619;149;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
988;8400;Reuthstraße;OG 3/R;685;181;1521;359;1771;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
989;8400;Reuthstraße;EG/R;1217;180;2331;362;2314;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
990;8400;Reuthstraße;EG/R;537;181;1185;359;264;160;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
991;8400;Reuthstraße;EG/L;709;166;1096;362;1167;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
992;8400;Reuthstraße;OG 2/L;425;181;882;359;1117;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
993;8400;Reuthstraße;Einfamilienhaus;3360;182;6775;365;6899;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
994;8400;Reuthstraße;EG/L;1244;196;2608;363;2577;369;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
995;8400;Reuthstraße;OG 2/L;1400;180;2763;362;2839;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
996;8400;Reuthstraße;OG 3/R;352;181;687;359;762;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
997;8400;Reuthstraße;EG/L;503;181;1084;359;1179;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
998;8400;Reuthstraße;EG/L;1256;181;2417;359;2511;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
999;8400;Reuthstraße;Waschhaus Nebengebäude;NA;186;NA;363;3;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1000;8400;Reuthstraße;EG/L;688;181;1569;359;1655;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1001;8400;Reuthstraße;OG 3/5;140;107;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1002;8400;Reuthstraße;OG 1/R;406;180;937;362;791;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1003;8400;Reuthstraße;EG/2  (Whg Nr. 184);1990;181;3601;359;3433;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1004;8400;Reuthstraße;EG/L;1263;181;2828;359;2932;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1005;8400;Reuthstraße;OG 3/L;1032;181;1371;359;1313;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1006;8400;Reuthstraße;OG 1/2;1298;181;2240;359;2019;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1007;8400;Reuthstraße;EG/L;228;180;492;362;473;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1008;8400;Reuthstraße;OG 1/R;376;181;755;359;684;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1009;8400;Reuthstraße;OG 3/L;1144;181;2251;359;2310;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1010;8400;Reuthstraße;Einfamilienhaus;566;87;2933;451;3008;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1011;8400;Reuthstraße;OG 2/L;2048;181;4322;359;4320;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1012;8400;Reuthstraße;EG/L;1345;181;2590;359;2644;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1013;8400;Reuthstraße;OG 2/L;1053;180;1973;362;2001;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1014;8400;Reuthstraße;OG 1/L;NA;0;NA;0;180;27;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1015;8400;Reuthstraße;EG/R;1103;181;2629;359;3149;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1016;8400;Reuthstraße;EG/R;306;189;162;95;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1017;8400;Reuthstraße;OG 2/R;NA;0;NA;0;926;360;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1018;8400;Reuthstraße;OG 2/12;547;182;1109;356;57;35;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1019;8400;Reuthstraße;EG/L;1620;181;3124;359;3180;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1020;8400;Reuthstraße;OG 2/R;783;181;1544;359;1557;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1021;8400;Reuthstraße;OG 2/3;1023;181;1940;359;1963;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1022;8400;Reuthstraße;OG 2/R;581;181;1325;359;1421;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1023;8400;Reuthstraße;OG 1/M;503;181;1175;359;1320;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1024;8400;Reuthstraße;EG/R;1836;181;3210;359;2448;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1025;8400;Reuthstraße;OG 2/L;907;181;1584;359;1739;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1026;8400;Reuthstraße;OG 2/3;1313;181;2144;359;1770;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1027;8400;Reuthstraße;OG 1/L;762;180;1523;362;1520;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1028;8400;Reuthstraße;OG 2/L;1514;181;3408;359;3527;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1029;8400;Reuthstraße;OG 1/L;863;181;1717;359;1828;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1030;8400;Reuthstraße;OG 2/R;1399;180;2991;362;2842;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1031;8400;Reuthstraße;EG/L;287;133;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1032;8400;Reuthstraße;OG 3/L;819;181;1517;359;1550;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1033;8400;Reuthstraße;OG 2/R;1213;181;2680;359;2924;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1034;8400;Reuthstraße;OG 1/R;890;181;1870;359;1862;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1035;8400;Reuthstraße;OG 2/L;1043;181;2153;359;2192;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1036;8400;Reuthstraße;OG 3/R;1408;181;2850;359;2928;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1037;8400;Reuthstraße;OG 1/L;634;181;1300;359;1374;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1038;8400;Reuthstraße;OG 1/L;1885;181;2394;359;1680;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1039;8400;Reuthstraße;OG 2/L;331;181;674;359;677;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1040;8400;Reuthstraße;OG 2/R;2038;181;3867;359;3476;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1041;8400;Reuthstraße;OG 2/R;678;181;1477;359;1606;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1042;8400;Reuthstraße;OG 1/L;499;181;991;359;1047;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1043;8400;Reuthstraße;EG/L;1031;180;1893;362;2067;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1044;8400;Reuthstraße;OG 1/R;841;181;1660;359;1637;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1045;8400;Reuthstraße;EG/3;NA;0;2527;279;3686;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1046;8400;Reuthstraße;EG/4;2493;181;1318;80;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1047;8400;Reuthstraße;EG/L;509;181;1231;359;1258;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1048;8400;Reuthstraße;EG/R;362;181;740;359;795;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1049;8400;Reuthstraße;Einfamilienhaus;599;177;1478;370;1337;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1050;8400;Reuthstraße;OG 1/L;474;181;679;359;742;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1051;8400;Reuthstraße;OG 1/L;278;180;450;362;507;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1052;8400;Reuthstraße;OG 2/L;964;180;1873;362;1951;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1053;8400;Reuthstraße;OG 1/R;1084;181;1896;359;1847;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1054;8400;Reuthstraße;EG/4 (Whg Nr. 183);815;181;1752;359;1794;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1055;8400;Reuthstraße;OG 1/L;710;181;1568;359;1582;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1056;8400;Reuthstraße;OG 2/M    Whg 8;1556;181;3198;359;3262;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1057;8400;Reuthstraße;EG/R;969;181;2547;359;2726;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1058;8400;Reuthstraße;OG 1/R;955;181;2127;359;2428;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1059;8400;Reuthstraße;OG 3/M    Whg 11;438;181;933;359;920;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1060;8400;Reuthstraße;OG 3/R;1132;181;2301;359;2300;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1061;8400;Reuthstraße;OG 2/R;283;181;575;359;614;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1062;8400;Reuthstraße;OG 2/L;589;181;917;359;971;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1063;8400;Reuthstraße;OG 1/L;437;181;1094;359;1265;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1064;8400;Reuthstraße;EG/R;908;88;3418;359;2374;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1065;8400;Reuthstraße;EG/L;1757;214;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1066;8400;Reuthstraße;OG 2/R;782;181;1430;359;1500;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1067;8400;Reuthstraße;OG 1/L;724;181;1442;359;1605;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1068;8400;Reuthstraße;OG 2/R;NA;0;NA;0;17;165;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1069;8400;Reuthstraße;OG 1/R;NA;0;NA;0;229;134;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1070;8400;Reuthstraße;OG 1/R;601;188;1103;359;731;240;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
